tradeDate,open,high,low,close,volume
2011/8/11,16560,16590,16400,16525,1982
2011/8/12,16740,16755,16610,16660,1370
2011/8/15,16660,16835,16660,16730,1048
2011/8/16,16835,16835,16410,16450,1320
2011/8/17,16455,16695,16455,16655,1398
2011/8/18,16650,16765,16625,16670,1574
2011/8/19,16420,16600,16410,16600,1862
2011/8/22,16680,16730,16570,16570,1268
2011/8/23,16550,16665,16530,16650,702
2011/8/24,16790,16790,16650,16710,438
2011/8/25,16725,16815,16685,16780,964
2011/8/26,16855,16880,16720,16760,650
2011/8/29,16895,16935,16820,16860,694
2011/8/30,16910,16995,16825,16905,988
2011/8/31,16940,16985,16885,16955,1166
2011/9/1,16945,16990,16780,16785,1150
2011/9/2,16785,16815,16560,16635,772
2011/9/5,16560,16720,16505,16555,698
2011/9/6,16515,16530,16360,16445,704
2011/9/7,16520,16665,16480,16660,500
2011/9/8,16685,16705,16585,16610,388
2011/9/9,16620,16690,16555,16600,536
2011/9/13,16600,16600,16400,16420,396
2011/9/14,16635,16675,16430,16485,814
2011/9/15,16480,16525,16345,16345,686
2011/9/16,16420,16495,16420,16495,384
2011/9/19,16280,16335,15885,15935,634
2011/9/20,15750,15930,15750,15895,550
2011/9/21,15860,15975,15750,15975,950
2011/9/22,15690,15690,15020,15245,1874
2011/9/23,14810,14810,14470,14470,2318
2011/9/26,14035,14275,13595,13630,3636
2011/9/27,14205,14545,14205,14385,2360
2011/9/28,14630,14685,14250,14505,1622
2011/9/29,13895,14360,13590,14360,1702
2011/9/30,14315,14880,14315,14880,818
2011/10/10,14615,14895,14615,14740,804
2011/10/11,14950,14985,14725,14770,606
2011/10/12,14730,14935,14600,14900,536
2011/10/13,14950,15045,14855,14910,832
2011/10/14,14900,15100,14900,15085,776
2011/10/17,15090,15155,14965,15040,492
2011/10/18,14635,14745,14360,14430,1004
2011/10/19,14660,14660,14370,14470,880
2011/10/20,13710,14010,13700,13850,1524
2011/10/21,13850,14600,13765,14235,1728
2011/10/24,14640,15025,14550,15025,1570
2011/10/25,15250,15650,14860,15095,2540
2011/10/26,14875,15195,14760,15015,970
2011/10/27,15080,15150,14950,15105,690
2011/10/28,15580,15725,15360,15435,848
2011/10/31,15565,15565,15185,15345,760
2011/11/1,15450,15450,15275,15315,620
2011/11/2,15015,15340,15015,15285,676
2011/11/3,15230,15260,15080,15115,346
2011/11/4,15215,15535,15215,15480,570
2011/11/7,15480,15480,15350,15405,366
2011/11/8,15415,15450,15300,15335,334
2011/11/9,15450,15510,15385,15425,314
2011/11/10,15200,15250,14605,14670,1320
