tradeDate,open,high,low,close,volume
1995/2/16,26800,27100,26800,27000,101
1995/2/17,27200,27250,27190,27250,88
1995/2/20,27100,27280,27100,27180,64
1995/2/21,27280,27280,27120,27140,3750
1995/2/22,27150,27160,27100,27110,42
1995/2/23,26790,26900,26720,26730,586
1995/2/24,26700,26735,26650,26710,288
1995/2/27,26750,27000,26750,26990,318
1995/2/28,26990,27000,26800,26850,133
1995/3/1,26500,26525,26320,26360,693
1995/3/2,26750,26750,26560,26600,481
1995/3/3,26900,27130,26900,27120,816
1995/3/6,27100,27300,27000,27070,644
1995/3/7,26860,27020,26855,27000,361
1995/3/8,27100,27240,27100,27220,342
1995/3/9,27430,27475,27360,27440,833
1995/3/10,27400,27480,27400,27470,382
1995/3/13,27400,27495,27400,27480,267
1995/3/14,27600,27750,27600,27750,434
1995/3/15,27500,27660,27500,27550,136
1995/3/16,27400,27400,27300,27370,223
1995/3/17,27500,27680,27500,27680,199
1995/3/20,27650,27750,27650,27750,174
1995/3/21,27700,27930,27700,27860,250
1995/3/22,27900,27950,27865,27870,209
1995/3/23,28370,28410,28210,28210,612
1995/3/24,28200,28300,28150,28200,415
1995/3/27,28340,28350,28300,28340,216
1995/3/28,28350,28350,28255,28280,184
1995/3/29,28100,28350,28100,28320,177
1995/3/30,28400,28735,28400,28670,559
1995/3/31,28800,29000,28800,28990,767
1995/4/4,29290,29380,29200,29380,521
1995/4/5,29000,29150,28790,28800,1141
1995/4/6,28900,29130,28900,29070,890
1995/4/7,28900,29000,28825,28850,377
1995/4/10,29150,29205,29100,29200,641
1995/4/11,29200,29220,29150,29180,297
1995/4/12,29300,29380,29300,29310,335
1995/4/13,29150,29190,28925,29050,481
1995/4/14,28970,29065,28800,28990,414
1995/4/17,28980,29030,28950,28950,65
1995/4/18,29050,29100,28900,29000,96
1995/4/19,29000,29000,28840,28870,45
1995/4/20,28290,28290,28290,28290,291
1995/4/21,28200,28200,27850,28050,349
1995/4/24,28180,28450,28180,28450,164
1995/4/25,28000,28150,28000,28090,244
1995/4/26,27530,27530,27530,27530,217
1995/4/27,27250,27510,27250,27340,456
1995/4/28,27500,27500,27400,27480,153
1995/5/2,27400,27590,27300,27570,126
1995/5/3,27700,28100,27700,27900,587
