tradeDate,open,high,low,close,volume
1995/3/6,18000,18000,17850,17850,51
1995/3/7,17690,17780,17650,17780,111
1995/3/8,17850,17950,17850,17900,95
1995/3/9,18000,18000,17960,17970,60
1995/3/10,18000,18170,18000,18170,158
1995/3/13,18100,18150,18080,18080,94
1995/3/14,18100,18220,18100,18205,91
1995/3/15,18000,18020,18000,18020,42
1995/3/16,17905,17950,17905,17920,35
1995/3/17,18050,18050,18050,18050,13
1995/3/20,18080,18180,18080,18120,44
1995/3/21,18080,18120,18030,18050,66
1995/3/22,18100,18120,18050,18100,23
1995/3/23,18300,18340,18200,18260,85
1995/3/24,18300,18320,18250,18300,53
1995/3/27,18340,18460,18310,18460,101
1995/3/28,18450,18560,18450,18550,114
1995/3/29,18590,18650,18590,18610,55
1995/3/30,18665,18740,18660,18700,198
1995/3/31,18800,18870,18720,18720,150
1995/4/3,18800,18800,18780,18780,17
1995/4/4,18880,19120,18875,19120,90
1995/4/5,18730,18900,18730,18900,152
1995/4/6,19040,19100,19010,19100,118
1995/4/7,18950,18950,18900,18900,43
1995/4/10,19000,19220,19000,19180,106
1995/4/11,19200,19200,19120,19150,44
1995/4/12,19300,19300,19120,19200,60
1995/4/13,19050,19100,19050,19100,54
1995/4/14,19000,19180,19000,19180,108
1995/4/17,19100,19100,19050,19080,27
1995/4/18,19080,19090,18980,19000,23
1995/4/19,18950,18980,18930,18930,15
1995/4/20,18600,18700,18550,18550,83
1995/4/21,18500,18550,18450,18540,72
1995/4/24,18900,18910,18900,18910,29
1995/4/25,18850,18880,18850,18880,9
1995/4/26,18510,18630,18510,18600,114
1995/4/27,18500,18550,18410,18460,37
1995/4/28,18550,18640,18520,18600,11
1995/5/2,18350,18600,18350,18590,30
1995/5/3,18700,18800,18650,18800,47
1995/5/4,18850,18900,18850,18880,78
1995/5/5,18800,18980,18800,18950,51
1995/5/8,18980,19000,18980,18980,30
1995/5/9,19000,19080,18980,19080,55
1995/5/10,19110,19150,19100,19120,114
1995/5/11,19080,19080,18920,18950,59
1995/5/12,19120,19120,19000,19090,39
1995/5/17,19250,19300,19200,19300,27
1995/5/18,19180,19180,19180,19180,2
1995/5/19,19150,19180,19150,19150,18
1995/5/22,19150,19150,19150,19150,15
1995/5/23,19200,19280,19200,19250,18
1995/5/24,19300,19350,19300,19350,33
1995/5/25,19450,19700,19450,19620,57
1995/5/26,19650,19700,19650,19690,20
1995/5/29,19720,20000,19720,19990,56
1995/5/30,19990,20250,19990,20250,61
