tradeDate,open,high,low,close,volume
2015/10/26,79980,79980,78450,78590,679910
2015/10/27,78720,79280,78270,79150,535496
2015/10/28,79200,79580,78800,79160,562956
2015/10/29,79080,79900,78650,79130,599260
2015/10/30,79000,79350,77130,77150,743688
2015/11/2,77100,77390,76460,76590,598726
2015/11/3,76700,77250,76190,76330,547810
2015/11/4,76200,76680,75720,76510,710650
2015/11/5,76190,76970,74780,74820,754986
2015/11/6,75800,75800,74560,74990,702012
2015/11/9,74800,75200,73760,73990,731148
2015/11/10,74100,74220,72430,73890,741658
2015/11/11,73450,73680,72750,72930,779414
2015/11/12,73000,73750,72550,73290,669322
2015/11/13,72700,73640,72270,72930,846614
2015/11/16,72830,73600,72700,73180,558036
2015/11/17,73350,73350,70530,71240,851516
2015/11/18,71450,71740,70110,70950,666046
2015/11/19,70700,71020,69220,69770,701690
2015/11/20,69600,69790,68500,68740,860638
2015/11/23,69000,69200,64980,64980,837472
2015/11/24,64180,65730,63310,64970,1145120
2015/11/25,64800,68250,64550,68250,1195734
2015/11/26,67900,72780,67360,70800,1870082
2015/11/27,70790,72160,69010,69370,1643298
2015/11/30,68760,69150,67680,69100,1294326
2015/12/1,68900,70350,68680,68970,1226688
2015/12/2,69000,70940,68760,70150,855172
2015/12/3,69600,71130,68130,68150,1109584
2015/12/4,68290,69470,68200,68880,1059082
2015/12/7,70000,70830,69380,70590,775834
2015/12/8,70000,70110,67670,68170,742586
2015/12/9,67900,68440,66930,68170,800558
2015/12/10,68350,69020,67300,67490,789124
2015/12/11,67130,69050,66810,69030,725398
2015/12/14,68630,68970,67800,68750,686612
2015/12/15,68230,69770,68080,68440,623862
2015/12/16,68300,69110,67910,69000,514802
2015/12/17,69200,69730,68530,68550,504064
2015/12/18,69800,70650,69750,70500,523508
2015/12/21,70600,71300,70170,71130,828576
2015/12/22,71010,71710,70600,70840,853816
2015/12/23,70730,70990,69750,70220,779186
2015/12/24,70180,70700,69390,69400,816902
2015/12/25,69400,69780,68970,69130,680852
2015/12/28,69280,69470,68000,68050,623030
2015/12/29,68030,69390,67900,69310,651506
2015/12/30,69030,70690,69020,70070,1002108
2015/12/31,70100,70960,69880,70630,838374
2016/1/4,70810,70960,68560,68930,577174
2016/1/5,69200,69610,68500,69510,765810
2016/1/6,69380,69750,68360,68820,773858
2016/1/7,69000,69410,67340,67480,911372
2016/1/8,67460,68550,66510,67920,1222618
2016/1/11,67910,68660,66780,67000,986604
2016/1/12,67280,67630,65820,65950,1033860
2016/1/13,66010,66680,65940,66220,814236
2016/1/14,66220,68070,66050,67360,924800
2016/1/15,67370,69350,67260,68190,1061426
2016/1/18,67820,69620,67700,69320,1076330
2016/1/19,69310,70300,68720,70130,977974
2016/1/20,70010,70290,68850,69470,925226
2016/1/21,69450,70000,68910,69250,1032314
2016/1/22,69350,70780,69260,70160,1091160
2016/1/25,70770,70930,69130,69360,754402
2016/1/26,69400,69560,68750,69130,744666
2016/1/27,69350,70590,69350,70520,820568
2016/1/28,70440,70570,69550,69730,683710
2016/1/29,69600,70220,69300,69590,727910
2016/2/1,69420,70200,68500,68950,779094
2016/2/2,68820,69240,68560,69010,580890
2016/2/3,69050,69150,67960,68880,640464
2016/2/4,68780,69780,68720,69340,583156
2016/2/5,69360,69750,68500,68740,494356
2016/2/15,64950,66600,64280,66320,399620
2016/2/16,66010,67080,66010,66660,600702
2016/2/17,66860,66890,66060,66400,557778
2016/2/18,66600,67180,66430,66680,459810
2016/2/19,66790,67350,66600,67120,570678
2016/2/22,67150,69050,67010,68730,740480
2016/2/23,69060,69560,68510,68700,590896
2016/2/24,69100,69120,68140,68550,520200
2016/2/25,68350,68990,67560,67810,657020
2016/2/26,67960,67990,66370,67290,668722
2016/2/29,67500,68300,66550,67020,802790
2016/3/1,67220,67910,66690,67800,703738
2016/3/2,68000,69040,67830,68950,783972
2016/3/3,69210,69540,68600,69400,688900
2016/3/4,69550,72390,69320,71350,1203738
2016/3/7,71340,74450,71200,73310,1495566
2016/3/8,73860,75840,70060,71670,1825344
2016/3/9,71900,71980,68680,69280,1182210
2016/3/10,69600,70510,68750,68930,1229092
2016/3/11,69100,69960,68510,69450,816682
2016/3/14,69260,70370,68900,69310,743622
2016/3/15,69030,69230,67730,68330,750548
2016/3/16,67880,68350,67570,68100,624272
2016/3/17,67640,68990,67590,68540,690320
2016/3/18,68500,70440,68410,69860,1136578
2016/3/21,69750,70060,67780,68090,840560
2016/3/22,68200,69350,68170,68450,821964
2016/3/23,68300,69500,68050,68260,674642
2016/3/24,68360,68610,67600,68130,686116
2016/3/25,67980,68640,67850,68470,461376
2016/3/28,68380,68950,67990,68120,436500
2016/3/29,68180,68810,67800,68290,409056
2016/3/30,68240,68380,66350,66740,643814
2016/3/31,66600,67390,66100,66250,551754
2016/4/1,66070,66830,66010,66340,472770
2016/4/5,66060,66230,65140,65690,255854
